osm_id,place_type,name_default,name_ar,name_en,name_fr,lat,lon
5859561252,village,جورة مهاد,جورة مهاد,Jouret Mhad,Jouret Mhad,34.0416754,35.7366343
5859565963,village,بزحل,بزحل,Bizhel,Bizhel,34.0788721,35.6989951
5859579432,village,شواغير,شواغير,Shouaghir,Chouaghir,34.4049428,36.4273381
5859579433,village,تل الفار,تل الفار,Tal El Far,Tal El Far,34.4131432,36.4123729
5859579441,village,المنصورية,المنصورية,Mansoura,Mansoura,34.4270861,36.4084823
5859579442,village,البويضة,البويضة,Bouaida,Bouayda,34.4372717,36.4157971
5859579449,village,ناصرية,ناصرية,Nasriyeh,Nasriyeh,34.4505291,36.4228749
5859579472,neighbourhood,شواغير الفوقا,شواغير الفوقا,,,34.4024304,36.4387908
5860933268,village,حبالين,حبالين,Hbaline,Hbaline,34.158224,35.684114
5860960543,village,جورة بدران,جورة بدران,Jouret Bedrane,Jouret Bedrane,34.060684,35.7123379
5860971879,village,عين الريحانة,عين الريحانة,Ain El Rihaneh,Ain El Rihaneh,33.959664,35.6473181
5860974363,village,وطى الجوز,وطى الجوز,Wata Ej Jaouz,Wata El Jawz,34.0152696,35.7574112
5860981904,village,عين الدلبة,عين الدلبة,Ain El Delbeh,Ain El Delbeh,34.0287309,35.7638708
5860990918,village,بيت منذر,بيت منذر,Beit Monzer,Beit Monzer,34.2599931,35.9121952
5860998529,village,سهيلة,سهيلة,Sehaile,Suhaila,33.9592897,35.6595425
5866296361,village,عين قنيا,عين قنيا,Ain Qinya,Ain Qinya,33.4014021,35.7058968
5866296362,village,شويا,شويا,Chouya,Chouya,33.3947537,35.7145115
5866296363,neighbourhood,المملحة,المملحة,,,33.3905242,35.7160483
5866296364,neighbourhood,حارة الحرف,حارة الحرف,,,33.3929755,35.7113474
5866578737,village,القليعة,القليعة,Klayaa,Klayaa,33.334772,35.5708924
5866582498,village,برج الملوك,برج الملوك,Burj Al Muluk,Burj Al Muluk,33.3230471,35.5631656
5866585232,village,دير ميماس,دير ميماس,Dayr Mimas,Deir Mimas,33.3020815,35.5467215
5876921963,village,ميفدون,ميفدون,Mayfadoun,Mayfadoun,33.3484623,35.4772269
5876926515,village,معاصر الشوف,معاصر الشوف,Maasser El Shouf,Maasser El Chouf,33.66832,35.6706174
5879582531,village,بتلون,بتلون,Batloun,Batloun,33.6954999,35.6522101
5879584056,village,فوارة,فوارة,Fawara,Fawara,33.7114315,35.6408587
5879585727,village,كفر نبرخ‎,كفر نبرخ‎,Kfar Nabrakh,Kfar Nabrakh,33.6947037,35.6332932
5879588389,village,كفر قطرة,كفر قطرة,Kfar Katra,Kfar Katra,33.711895,35.5855419
5879590636,village,جرنايا,جرنايا,Jurnaya,Jernaya,33.488087,35.4740804
5879591075,village,حاروف,حاروف,Harouf,Harouf,33.3742285,35.4430582
5879702735,village,رشميا,رشميا,Rechmaiya,Rechmaiya,33.7366153,35.5992021
5879708207,village,القطراني,القطراني,Qatrani,Qatrani,33.4402001,35.6036357
5879712388,village,الصالحاني,الصالحاني,As Salihani,As Salihani,33.1291417,35.3032712
5879713300,village,فرون,فرون,Froun,Froun,33.2947191,35.4278612
5885717199,village,مجدل المعوش,مجدل المعوش,Majdel El Meoush,Majdel El Meouch,33.7262896,35.6252962
5885723604,village,المشرفة,المشرفة,Mesherfe,Mecherfeh,33.7606388,35.655968
5893982952,village,منصورة,منصورة,Mansoura,Mansoura,33.6789442,35.8154281
5895041508,village,ناعمة,ناعمة,Naameh,Naameh,33.7450161,35.464206
5895137012,village,عمارة شلهوب,عمارة شلهوب,Aamaret Chalhoub,Aamaret Chalhoub,33.8973287,35.5685954
5895139900,village,مجذوب,مجذوب,Majzoub,Majzoub,33.9020482,35.5969126
5895139966,village,المسقى,المسقى,Masqa,Masqa,33.8821637,35.6459928
5895142624,village,قصيبة,قصيبة,Qsaibeh,Qsaibeh,33.8665036,35.6508712
5895155319,village,دبعال,دبعال,Debaal,Debaal,33.249218,35.3489335
5896707084,village,زبوغا,زبوغا,Zabbougha,Zabbougha,33.9530965,35.7357905
5896727553,village,عين علق,عين علق,Ain Aalaq,Ain Aalaq,33.9201235,35.6587923
5896847615,village,عين القبو,عين القبو,Ain El Qabou,Ain El Qabou,33.9404127,35.7608928
5896858973,village,العيون,العيون,Aayoun,Aayoun,33.8828354,35.6531311
5900136899,village,عيرون,عيرون,Aayroun,Aayroun,33.9078843,35.7022438
5900141470,village,أبو ميزان,أبو ميزان,Abu Mizan,Abou Miziane,33.9396208,35.7220848
5900144993,village,مار مخايل بنابيل,مار مخايل بنابيل,Mar Mikhayil Banabil,Mar Mikhayel Bnabil,33.9007909,35.7353788
5900147635,village,بحرصاف,بحرصاف,Bhersaf,Bhersaf,33.9136431,35.6675525
5900153981,village,دير شمرا,دير شمرا,Dair Shamra,Deir Chamra,33.9464136,35.7114032
5908919826,village,ضهر الحصين,ضهر الحصين,Dahr El Hossein,Dahr El Hossein,33.8693432,35.5609999
5908925722,village,مار شعيا,مار شعيا,Mar Chaaya,Mar Chaaya,33.8940626,35.6453352
5908928521,village,مشيخا,مشيخا,Mshikha,Mchikha,33.8855893,35.7437172
5908928702,village,مكلس,مكلس,Mkalles,Mkalles,33.8607665,35.556413
5908928800,village,المشرح,المشرح,Al Mashrah,Al Mashrah,33.8871452,35.6486821
5908931331,village,ساقية المسك,ساقية المسك,Saqiyyat Al Misk,Saqiyyat Al Misk,33.9182049,35.6775745
5910333740,village,الغابة,الغابة,Ghabeh,Al Ghabeh,33.8818002,35.6404802
5910348571,village,القعقور,القعقور,Qaaqour,Qaaqour,33.8931905,35.7156976
5910356003,village,سد البوشرية,سد البوشرية,Sadd El Baouchriyeh,Sad El Baouchriyeh,33.8759308,35.563148
5910390307,village,دير مار روكز,دير مار روكز,Deir Mar Roukoz,Deir Mar Roukoz,33.8676546,35.5539188
5910401557,village,ضهر صوان,ضهر صوان,Dahr El Souane,Dahr Es Souane,33.9037162,35.6583929
5924958418,village,دميت,دميت,Damit,Dmit,33.6926742,35.5059639
5924975189,village,أرصون,أرصون,Arsoun,Arsoun,33.8587204,35.6891456
5924976123,village,قرطاضة,قرطاضة,Qortada,Qortada,33.8619203,35.6291044
5924976656,village,كفر عمي,كفر عمي,Kfar Amay,Kfar Amay,33.7679312,35.5934027
5943421451,town,كفر شيما,كفر شيما,Kfarshima,Kfarchima,33.8136952,35.5355398
5944292807,village,هرهريا,هرهريا,Harharaya,Harharaya,34.0248484,35.6986744
5944431742,village,عرمتى,عرمتى,Aramta,Aramta,33.4618484,35.5744169
5944634633,village,المطلة,المطلة,Al Mutulla,Mtolle,33.6106501,35.5392976
5944639563,village,غريفة,غريفة,Gharife,Gharife,33.6392369,35.5519869
5944653452,village,بعقلين,بعقلين,Baaqline,Baaqline,33.6773922,35.5635483
5944664498,village,زلاية,زلاية,Zillaya,Zillaya,33.4587999,35.6707199
5944666390,village,بطمة,بطمة,Boutmeh,Boutmeh,33.6612564,35.6223414
5944688822,village,سحمر,سحمر,Sohmor,Sohmor,33.5191638,35.6907891
5982117480,village,حوش حالا,حوش حالا,Houch Hala,Houch Hala,33.8474203,36.0005221
5992248085,village,الخيام,الخيام,Khiam,Khiam,33.3272226,35.6089702
6051416349,village,بتدين اللقش,بتدين اللقش,Bteddine El Loqsh,Bteddine El Loqsh,33.5687503,35.557823
6051775790,village,عبرا,عبرا,Aabra,Aabra,33.5648305,35.3984254
6051781777,village,إركي,إركي,Erkay,Erkay,33.4603412,35.4150377
6051786848,village,بقسطة,بقسطة,Bqosta,Bqosta,33.5762869,35.3998742
6051788003,village,كفر حتى,كفر حتى,Kafr Hatta,Kfar Hatta,33.504197,35.4517632
6051789172,village,طنبوريت,طنبوريت,Tanbourit,Tanbourit,33.5167546,35.4149607
6051792263,village,تفاحتا,تفاحتا,Teffahta,Teffahta,33.4398544,35.3684648
6051796122,village,عنقون,عنقون,Aanqoun,Aanqoun,33.5007599,35.4320305
6051797857,village,بنعفول,بنعفول,Bnaafoul,Bnaafoul,33.4834001,35.4212612
6051806670,village,خرطوم,خرطوم,Khartoum,Khartoum,33.4072599,35.3711184
6051817871,village,زيتا,زيتا,Zayta,Zeita,33.5047789,35.3927784
6069187779,town,الفنار,الفنار,Fanar,Fanar,33.8803602,35.5748183
6069187780,town,عين سعادة,عين سعادة,Ain Saadeh,Ain Saadeh,33.863347,35.5872012
6069187781,town,بياقوت,بياقوت,Biaqout,Biakout,33.8956245,35.583247
6069187782,village,مزهر,مزهر,Mezher,Mezher,33.9084274,35.5952947
6069187783,town,بصاليم,بصاليم,Bsalim,Bsalim,33.899265,35.6044683
6069189785,town,برمانا,برمانا,Broumana,Broumana,33.8829505,35.6323372
6088750995,village,قناريت,قناريت,Qennarit,Qennarit,33.5028189,35.3795222
6088763063,village,درب السيم,درب السيم,Darb Es Sim,Darb Es Sim,33.5374236,35.3840342
6088763429,village,حارة صيدا,حارة صيدا,Haret Saida,Haret Saida,33.556264,35.395574
6088766044,town,مغدوشة,مغدوشة,Maghdoucheh,Maghdoucheh,33.52016,35.386322
6088771708,village,العدوسية,العدوسية,Aaddoussiyeh,Aaddoussiyeh,33.4691968,35.3456888
6088772162,village,عقتنيت,عقتنيت,Aaqtanit,Aaqtanit,33.4890687,35.3806894
6088773842,village,عرب الجل,عرب الجل,Aarab Ej Jall,Aarab Ej Jall,33.4830374,35.4566541
6088776739,village,كفر ملكي,كفر ملكي,Kafr Maliki,Kfar Melki,33.5019243,35.4785343
6088783415,village,عين الدلب,عين الدلب,Ain Ed Delb,Ain Ed Delb,33.5416173,35.4050273
6088788854,village,البيسارية,البيسارية,Bissariyeh,Bissariyeh,33.4459391,35.3222513
6088789755,village,البرامية,البرامية,Bramiyeh,Bramiyeh,33.5739656,35.3921836
6088797587,village,السكسكية,السكسكية,Saksakiyeh,Saksakiyeh,33.4392479,35.283273
6090945083,town,الغازية,الغازية,Ghaziyeh,Ghaziyeh,33.5193876,35.372579
6090949535,village,المعمارية,المعمارية,Maamariyeh,Maamariyeh,33.4912936,35.3664259
6090951699,village,النجارية,النجارية,Najjariyeh,Najjariyeh,33.4733454,35.348608
6090954205,village,الزرارية,الزرارية,Zrariyeh,Zrariyeh,33.342066,35.3316898
6090955426,village,المية ومية,المية ومية,Miyeh w Miyeh,Miyeh w Miyeh,33.5430552,35.3973333
6090970285,village,خزيز,خزيز,Khzaiz,Khzaiz,33.4664178,35.4057575
6090973423,village,كفر شلال,كفر شلال,Kafr Shallal,Kfar Chellal,33.494055,35.4698891
6090973782,village,كفر بيت,كفر بيت,Kafr Bayt,Kfar Beit,33.496882,35.4627022
6090981118,village,الغسانية,الغسانية,Ghassaniyeh,Ghassaniyeh,33.4201425,35.3592927
6090985413,village,اللوبية,اللوبية,Loubieh,Loubieh,33.4273507,35.2852783
6091000287,village,زغدريا,زغدريا,Zeghdraiya,Zeghdraiya,33.5318283,35.3948496
6091001533,village,القرية,القرية,Qraiyeh,Qraiyeh,33.5375337,35.4181969
6091035076,village,ارزي,ارزي,Arzai,Arzai,33.333228,35.2986288
6091036318,village,مجدليون,مجدليون,Majdelyoun,Majdelyoun,33.5569079,35.4130265
6110718459,village,علمان الشوف,علمان الشوف,Aalmane,Aalmane,33.5879924,35.4069696
6110726738,village,كترمايا,كترمايا,Ketermaya,Ketermaya,33.6145446,35.447537
6110729426,village,كفرفاقود,كفرفاقود,Kfar Faqoud,Kfar Faqoud,33.7011876,35.5379574
6110731383,village,دير بابا,دير بابا,Deir Baba,Deir Baba,33.6959939,35.5247833
6110735764,village,بعاصير,بعاصير,Baassir,Baassir,33.6600515,35.4501725
6110740820,village,جدرا,جدرا,Jadra,Jadra,33.6345709,35.4074583
6110740965,village,حصروت,حصروت,Hasrout,Hasrout,33.626865,35.5366003
6110746424,village,دلهون,دلهون,Dalhoun,Dalhoun,33.6227583,35.4694831
6110752188,village,سرجبال,سرجبال,Sirjbal,Sirjbal,33.6845874,35.511795
6111461954,village,عرب طبايا,عرب طبايا,Tabbaya,Tabbaya,33.4878671,35.4413581
6117084633,village,بوارج,بوارج,Bouarej,Bouarej,33.818915,35.814371
6117089362,village,أبلح,أبلح,Ablah,Ablah,33.8715867,35.9639754
6117095305,village,جلالا,جلالا,Jalala,Jalala,33.8134999,35.858858
6117099237,village,تويتي,تويتي,Touayteh,Touayteh,33.8609123,35.8544117
6117100284,village,حزرتا,حزرتا,Hazerta,Hazerta,33.8806886,35.8665468
6117113361,village,رعيت,رعيت,Raait,Raait,33.8441969,36.033907
6117114982,village,دير الغزال,دير الغزال,Deir El Ghazal,Deir El Ghazal,33.8254876,36.0354696
6117120148,village,حي الفيكاني,حي الفيكاني,Hay El Fikani,Hay El Fikani,33.8474019,36.0266384
6125578362,village,دير دلوم,دير دلوم,Deir Dalloum,Deir Dalloum,34.5271813,36.0227694
6125586504,village,رمول,رمول,Rmoul,Rmoul,34.5722623,36.0134544
6125592443,village,الحيصة,الحيصة,El Haissa,El Haissa,34.5936548,36.0520554
6125596159,village,بزال,بزال,Bzal,Bzal,34.4685992,36.0409448
6125596938,village,البياضة,البياضة,El Bayada,El Bayada,34.5183067,35.9910279
6125603238,village,بريسات,بريسات,Brissat,Brissat,34.2407877,35.9411423
6125607812,town,بحمدون,بحمدون,Bhamdoun,Bhamdoun,33.8030684,35.6594457
6125610580,village,بسرين,بسرين,Bserrine,Bserrine,33.7579507,35.6367397
6125623568,village,شميس,شميس,Chemmis,Chemmis,33.6412577,35.4653683
6125626432,village,المسرب,المسرب,Al Masrab,El Masrab,33.6247606,35.4813166
6125636259,village,حميري,حميري,Humayri,Humairi,33.2958313,35.352135
6125638048,village,يارين,يارين,Yarine,Yarine,33.1062073,35.2328997
6127325447,village,حوش الغنم,حوش الغنم,Houch El Ghanam,Houch El Ghanam,33.8738269,36.0273522
6127326597,village,رياق,رياق,Rayaq,Rayak,33.8521999,36.0141912
6127329160,village,جديتا,جديتا,Jdita,Jdita,33.8242676,35.8340298
6127329928,village,مريجات,مريجات,Mrayjat,Mrayjat,33.8069826,35.8167828
6128134465,village,كفرسلوان,كفرسلوان,Kfar Selouan,Kfar Selouan,33.8559968,35.779905
6128138154,village,جوار الحوز,جوار الحوز,Jouar El Houz,Jouar El Houz,33.8617707,35.7592529
6128142598,village,الغابون,الغابون,Ghaboun,Ghaboun,33.7816024,35.5950518
6128143853,village,بيصور,بيصور,Baysour,Baysour,33.765236,35.5681005
6128153880,village,كفر متى,كفر متى,Kfar Matta,Kfar Matta,33.7252463,35.5291294
6128155136,village,عبيه,عبيه,Abey,Abey,33.7344251,35.524582
6128157935,village,دقون,دقون,Daqqoun,Daqqoun,33.7301057,35.5140676
6128166418,village,عين درافيل,عين درافيل,Ain Drafil,Ain Drafil,33.7478003,35.5080367
6128167715,village,بعورته,بعورته,Baaourta,Baaourta,33.7357978,35.5024712
6128177633,village,يرزة,يرزة,Yarzeh,Yarzeh,33.8309432,35.5550791
6128179621,village,بطرام,بطرام,Btorram,Btorram,34.3326342,35.8100487
6128186828,village,عين القش,عين القش,Ain El Qash,Ain El Qash,33.9232052,35.7017258
6128190807,village,بكفتين,بكفتين,Bkeftine,Bkeftine,34.3830384,35.8613399
6128191083,village,بدبا,بدبا,Bdebba,Bdebba,34.3467944,35.8199468
6128194032,village,دده,دده,Deddeh,Deddeh,34.3810411,35.8004998
6128196826,village,علما,علما,Aalma,Aalma,34.4250939,35.8954636
6128201008,village,بوسيط,بوسيط,Bousit,Bousit,34.4390034,35.9236996
6128204762,village,عدوة,عدوة,Aadoueh,Aadoueh,34.4505442,35.9861241
6128210028,village,ببنين,ببنين,Bebnine,Bebnine,34.4980863,35.9956699
6128210941,village,عماره,عماره,Aamara,Aamara,34.5319729,36.0098749
6128215524,village,الشيخ طابا,الشيخ طابا,Cheikh Taba,Cheikh Taba,34.5322161,36.0777253
6128221508,village,حبشيت,حبشيت,Habchit,Habchit,34.4672706,36.0908498
6128224495,village,جيرون,جيرون,Jayroun,Jayroun,34.430197,36.1083584
6128226604,village,حوارة,حوارة,Houara,Houara,34.4185516,36.0718819
6128227082,village,بيت جيدا,بيت جيدا,Beit Jida,Beit Jida,34.3950362,36.0104656
6128232984,village,عاصون,عاصون,Aassoun,Aassoun,34.3847553,36.0108881
6128233221,village,بقاع صفرين,بقاع صفرين,Bqaa Safrine,Bqaa Safrine,34.3759716,36.0240345
6128278995,hamlet,حامول,حامول,Hamoul,Hamoul,33.1258618,35.1666018
6128283523,village,شمع,شمع,Shama,Chama,33.1463109,35.2073115
6128287922,village,زبقين,زبقين,Zibqin,Zibqin,33.164381,35.2665378
6128290969,village,كونين,كونين,Kounine,Kounine,33.147916,35.4313657
6133706447,village,بقنايا,بقنايا,Bqennaya,Bqennaya,33.9030363,35.5888962
6133708093,village,الديشونية,الديشونية,Daychouniyeh,Daychouniyeh,33.8493429,35.5769997
6133709670,village,مجدل ترشيش,مجدل ترشيش,Majdel Tarshish,Majdel Tarchich,33.8933267,35.8006007
6133714366,village,رومية,رومية,Roumieh,Roumieh,33.8819808,35.6146332
6133716706,village,قنابة صاليما,قنابة صاليما,Qennabet Salima,Qennabet Salima,33.8858233,35.6927371
6133730562,village,خلة المتين,خلة المتين,Khallat Al Mutayn,Khallet El Mtain,33.8985533,35.7261513
6133734550,village,مار بطرس كرم التين,مار بطرس كرم التين,Mar Boutros Karm Et Tine,Mar Boutros Karm Et Tine,33.932324,35.6856164
6133790293,village,زغلة,زغلة,Zaghla,Zaghla,33.4042717,35.6922328
6148237950,village,بزيون,بزيون,Bazyoun,Bazyoun,34.0982235,35.7551888
6148245274,village,كفر مسحون,كفر مسحون,Kfar Masshoun,Kfar Masshoun,34.1470039,35.6714907
6148246897,village,كفون,كفون,Kfoun,Kfoun,34.1547869,35.7051545
6148264489,village,غرفين,غرفين,Ghorfine,Ghorfine,34.1532943,35.6636065
6148266339,village,حصرايل,حصرايل,Hosrayel,Hosrayel,34.1588722,35.6553421
6148268809,village,أدونيس,أدونيس,Adonis,Adonis,34.0805217,35.7372408
6148287490,village,بحديدات,بحديدات,Behdaydat,Behdaydat,34.1483452,35.7070789
6148332038,village,هابيل,هابيل,Habil,Habil,34.1490302,35.7398805
6148368096,village,ترتج,ترتج,Tartij,Tartij,34.1836459,35.8211701
6148373163,village,مزارب,مزارب,Mzarib,Mzarib,34.0797515,35.8792788
6175567349,locality,بالوع بلعا,,Baloue Balaa,,34.1746382,35.8703099
6182405600,village,عبيدات,عبيدات,Aabaydat,Aabaydat,34.1641348,35.7270152
6182406062,village,بلاط,بلاط,Blat,Blat,34.1150293,35.6680724
6182408795,village,كفر كده,كفر كده,Kfar Kiddeh,Kfar Kiddeh,34.2011963,35.6524994
6182415586,village,علمات الشمالية,علمات الشمالية,Aalmat Ech Chmaliyeh,Aalmat Ech Chmaliyeh,34.1096821,35.7782833
6182415589,village,علمات الجنوبية,علمات الجنوبية,Aalmat Ej Jnoubiyeh,Aalmat Ej Jnoubiyeh,34.0999167,35.7819297
6182417436,village,مشمش جبيل,,Mechmech,MechMech Jbeil,34.1439604,35.7808651
6182421348,village,حصون,حصون,Hsoun,Hsoun,34.0923069,35.7370434
6182425611,village,الفيدار,الفيدار,Fidar,Fidar,34.0984527,35.6585786
6182429183,village,فرحت,فرحت,Ferhet,Ferhet,34.1003296,35.762289
6182436482,village,فتري,فتري,Fatreh,Fatreh,34.0871764,35.708629
6182470574,village,سرعيتا,سرعيتا,Seraaita,Seraaita,34.0830366,35.8661783
6182472588,village,صوانة,صوانة,Souaneh,Souaneh,34.0933333,35.7749202
6182474730,village,دملصا,دملصا,Dmalsa,Dmalsa,34.149441,35.6825008
6186678346,village,كفر شلان,كفر شلان,Kfar Chellan,Kfar Chellan,34.4260317,35.981852
6186678754,village,طاران,طاران,Taran,Taran,34.4065902,36.0311721
6186678939,village,القطين,القطين,Qattine,Qattine,34.3921839,36.0264571
6186685014,village,مرياطا,مرياطا,Miryata,Miriata,34.4111749,35.928129
6186691953,village,بيت حسان,بيت حسان,Beit Hassan,Beit Hassan,34.3852224,35.9593308
6186697311,village,مزيارة,مزيارة,Miziara,Miziara,34.3322075,35.9317002
6186701075,village,بشرناطا,بشرناطا,Bchernata,Bchernata,34.3433355,35.9865151
6186701225,village,بان,بان,Bane,Bâne,34.2764158,35.9561993
6186701874,village,صخرة,صخرة,Sakhra,Sakhra,34.3606036,35.9205023
6186706456,village,حوراتا البترون,حوراتا البترون,Hurata,Hourata el Batroun,34.1881374,35.9327066
6186707247,village,بينو,بينو,Beino,Beino,34.5384456,36.1810249
6188199546,village,طورزيا,طورزيا,Tourzaiya,Tourzaiya,34.1098811,35.7590821
6188203188,village,مشان,مشان,Mchane,Mchane,34.0826346,35.7512953
6188204441,village,قرقريا,قرقريا,Qorqraiya,Qorqraiya,34.0733039,35.8177884
6188220655,village,المغيرة,المغيرة,Mghayreh,Mghayreh,34.09772,35.8733746
6188244107,village,جنة,جنة,Janneh,Janneh,34.079332,35.8280536
6188247647,village,عين جرين,عين جرين,Ain Jrain,Ain Jrain,34.085,35.7618177
6188252224,village,كفر,كفر,Kafr,Kafr,34.1533036,35.6987791
6188269906,hamlet,مار سركيس,مار سركيس,Mar Sarkis,Mar Sarkis,34.0974848,35.8564694
6188279209,village,ميفوق,ميفوق,Mayfouq,Maifouk,34.1816447,35.7783994
6188295940,village,سقي رشميا,سقي رشميا,Saqi Richmaya,Saqi Richmaya,34.1587078,35.7883778
6188295954,village,جاج,جاج,Jaj,Jaj,34.1642932,35.8060308
6188338712,village,مراح السريج,مراح السريج,Mrah El Sreij,Mrah El Sreij,34.420101,35.9955275
6190676266,village,زان,زان,Zane,Zane,34.2239721,35.7556438
6190677845,village,حربونا,حربونا,Harbouna,Harbouna,34.2401798,35.7460541
6190677941,village,صورات,صورات,Sourat,Sourat,34.2363806,35.7585068
6190678981,village,راشكيدا,راشكيدا,Rachkida,Rachkida,34.2637569,35.7154904
6190681168,village,كفرحتنا,كفرحتنا,Kfar Hatna,Kfar Hatna,34.2310693,35.7463999
6196726132,village,عبدللي,عبدللي,Aabdelli,Aabdelli,34.2063556,35.7214914
6196728656,village,سمار جبيل,سمار جبيل,Smar Jbeil,Smar Jbeil,34.2192243,35.6865622
6196731929,village,جربتا,جربتا,Jrabta,Jrabta,34.2018591,35.7091096
6196732450,village,صغار,صغار,Sghar,Sghar,34.2009771,35.695133
6196733003,village,راشانا,راشانا,Rachana,Rachana,34.2152032,35.6739655
6196733390,village,غوما,غوما,Ghouma,Ghouma,34.2141694,35.6930424
6196737631,village,كبَا,كبَا,Kouba,Kouba,34.2717501,35.6634637
6196738006,village,مراح شديد,مراح شديد,Mrah Chdid,Mrah Chdid,34.2258009,35.6892483
6196738007,village,هري,هري,Heri,Heri,34.3055472,35.7129971
6196739957,village,عبرين,عبرين,Aabrine,Aabrine,34.252762,35.7057228
6196747755,village,كور,كور,Kour,Kour,34.2381032,35.7365826
6196750229,village,بجدرفل,بجدرفل,Bijdarfil,Bijdarfil,34.2441082,35.7162106
6196763585,village,كفر حي,كفر حي,Kfar Hay,Kfar Hay,34.2495544,35.7431939
6196771154,village,حدتون,حدتون,Hadtoun,Hadtoun,34.1945971,35.7985525
6196773105,village,فتاحات,فتاحات,Ftahat,Ftahat,34.2309157,35.7600677
6206500995,village,علالي,علالي,Aalali,Aalali,34.2044457,35.7726793
6206501837,village,جران,جران,Jrane,Jrâne,34.2238664,35.7061595
6206503430,village,كفر شليمان,كفر شليمان,Kfar Shlaimane,Kfar Chlaimane,34.231797,35.7753944
6206508762,village,بقسميا,بقسميا,Boqsmaiya,Boqsmaiya,34.2511722,35.7656352
6206513748,village,مار ماما,مار ماما,Mar Mama,Mar Mama,34.1882079,35.7591353
6206520326,village,دوق,دوق,Douq,Douq,34.1956242,35.7469578
6206520382,village,شبطين,شبطين,Chabtine,Chabtine,34.2115669,35.7498327
6206526502,village,دريا,دريا,Derya,Derya,34.2183664,35.7247815
6206533388,village,مسرح,مسرح,Masrah,Masrah,34.1864058,35.7392282
6206543178,village,ضهر ابي ياغي,ضهر ابي ياغي,Dahr Abi Yaghi,Dahr Abi Yaghi,34.1898672,35.7283329
6206559130,village,الرام,الرام,Ram,Ram,34.183856,35.7990689
6206579685,village,حردين,حردين,Hardine,Hardine,34.2351368,35.857964
6206579740,village,كفور العربي,كفور العربي,Kfour El Aarbi,Kfour El Aarbi,34.2239338,35.8659391
6217417614,village,شيخان,شيخان,Chikhane,Chikhane,34.1736096,35.6571242
6217422966,village,بيت حبّاق,بيت حبّاق,Beit Habbaq,Beit Habbaq,34.163684,35.7068837
6217426643,village,شامات,شامات,Chamate,Chamate,34.165669,35.6984212
6217436267,village,كفر بعال,كفر بعال,Kfar Baal,Kfar Baal,34.1117862,35.7472011
6217436429,village,جليسة,جليسة,Jlisseh,Jlisseh,34.1160872,35.6910188
6217439588,village,مزرعة السياد,مزرعة السياد,Mazraat Es Siyad,Mazraat Es Siyad,34.1060843,35.8612529
6217442039,village,راموط,راموط,Ramoute,Ramoute,34.1674689,35.7104546
6217457427,village,عين كفاع,عين كفاع,Ain Kfaa,Ain Kfaa,34.1896389,35.695058
6217467281,village,بنتاعل,بنتاعل,Bentael,Bentael,34.1463177,35.6926866
6217476102,village,فراط,فراط,Frat,Frat,34.0876844,35.7893853
6217476185,village,هدينة,هدينة,Hdayneh,Hdayneh,34.0915242,35.8684092
6217480848,village,بشتليدا,بشتليدا,Bichtlida,Bichtlida,34.1315836,35.7234047
6217483689,village,فغال,فغال,Fghal,Fghal,34.2061516,35.6754234
6221739806,village,مراح الحباس,مراح الحباس,Mrah El Hbas,Mrah El Hbas,33.5487013,35.4638452
6221743646,village,مزرعة الضهر,مزرعة الضهر,Mazraat Ad Dahr,Mazraat El Dahr,33.59519,35.515862
6221755187,village,الطيري,الطيري,At Tiri,At Tiri,33.1423067,35.4028739
6221784178,village,الوردانية,الوردانية,Wardaniyeh,Wardaniyeh,33.6115733,35.4344067
6221806678,village,كفر زينا,كفر زينا,Kfar Zaina,Kfar Zaina,34.3662231,35.8804492
6221809916,village,مشحا,مشحا,Machha,Machha,34.5386402,36.1148277
6221843725,village,قصير,قصير,Qusayr,Qusayr,34.6058319,36.2388991
6221844698,village,رماح,رماح,Rimah,Rimah,34.6202044,36.264037
6221846168,village,بكا,بكا,Bakka,Bakka,33.5925423,35.9246327
6221846252,village,عين عرب,عين عرب,Ain Arab,Ain Arab,33.5761837,35.8740637
6221854898,village,كفر دنيس,كفر دنيس,Kfar Danis,Kfar Danis,33.5483739,35.851375
6221860531,village,خربة روحا,خربة روحا,Kherbet Rouha,Kherbet Rouha,33.5725754,35.8530816
6221866151,village,الرفيد,الرفيد,Rafid,Rafid,33.5723733,35.8150814
6222587391,village,شيحين,شيحين,Shihin,Chihine,33.1276516,35.2588714
6222588521,village,طورا,طورا,Toura,Toura,33.2932087,35.2970125
6222589665,village,معركة,معركة,Maarakeh,Maarakeh,33.2731662,35.3104644
6222590893,village,برج رحال,برج رحال,Burj Rahhal,Bourj Rahal,33.3109467,35.2798644
6222591713,village,دير عامص,دير عامص,Deir Aames,Deir Aames,33.1976643,35.3377646
6222596885,village,برتي,برتي,Barti,Barti,33.5203605,35.4837291
6222599606,village,جرجوع,جرجوع,Jarjouaa,Jarjouaa,33.4456121,35.5166044
6222603409,village,البرجين,البرجين,Borjein,Borjein,33.657156,35.4841866
6222608783,village,بقرزلا,بقرزلا,Bqerzala,Bqerzala,34.5100508,36.0561199
6223791741,village,بتبيات,بتبيات,Btebyat,Btebyat,33.8343161,35.7066815
6223792861,village,دير الحرف,دير الحرف,Deir El Harf,Deir El Harf,33.8491166,35.687326
6223793727,village,وادي الدلم,وادي الدلم,Wadi El Doum,Wadi El Doum,33.7947347,35.8129429
